club_id	player_name	identity_key	review_status
eu_romania_sc-vaslui	Genchev	genchev	DRAFT
eu_romania_sc-vaslui	Gladstone	gladstone	DRAFT
eu_romania_steaua-bucuresti	Ciprian Tătărușanu	cipriantatarusanu	DRAFT
eu_romania_steaua-bucuresti	Răzvan Stanca	razvanstanca	DRAFT
eu_romania_steaua-bucuresti	Iasmin Latovlevici	iasminlatovlevici	DRAFT
eu_romania_steaua-bucuresti	Florin Gardoș	floringardos	DRAFT
eu_romania_steaua-bucuresti	Ifeanyi Emeghara	ifeanyiemeghara	DRAFT
eu_romania_steaua-bucuresti	George Galamaz	georgegalamaz	DRAFT
eu_romania_steaua-bucuresti	Geraldo Alves	geraldoalves	DRAFT
eu_romania_steaua-bucuresti	Pablo Brandán	pablobrandan	DRAFT
eu_romania_steaua-bucuresti	Bănel Nicoliță	banelnicolita	DRAFT
eu_romania_steaua-bucuresti	Cristian Tănase	cristiantanase	DRAFT
eu_romania_steaua-bucuresti	Mihai Răduț	mihairadut	DRAFT
eu_romania_steaua-bucuresti	Eric Bicfalvi	ericbicfalvi	DRAFT
eu_romania_steaua-bucuresti	Ricardo Gomes	ricardogomes	DRAFT
eu_romania_steaua-bucuresti	Janos Székely	janosszekely	DRAFT
eu_romania_steaua-bucuresti	Romeo Surdu	romeosurdu	CROSS_CLUB
eu_romania_steaua-bucuresti	Bogdan Stancu	bogdanstancu	DRAFT
eu_romania_steaua-bucuresti	Pantelis Kapetanos	panteliskapetanos	DRAFT
eu_romania_steaua-bucuresti	Marius Bilașco	mariusbilasco	CROSS_CLUB
eu_russia_anzhi-makhachkala	Nicolae Josan	nicolaejosan	DRAFT
eu_russia_anzhi-makhachkala	Igor Strelkov	igorstrelkov	DRAFT
eu_russia_anzhi-makhachkala	Baye Ali Ibra Kébé	bayealiibrakebe	DRAFT
eu_russia_anzhi-makhachkala	Otar Khizaneishvili	otarkhizaneishvili	DRAFT
eu_russia_anzhi-makhachkala	Rasim Tagirbekov	rasimtagirbekov	DRAFT
eu_russia_anzhi-makhachkala	Dmitriy Ivanov	dmitriyivanov	DRAFT
eu_russia_anzhi-makhachkala	Mikhail Bakaev	mikhailbakaev	DRAFT
eu_russia_anzhi-makhachkala	Zurabi Arziani	zurabiarziani	DRAFT
eu_russia_anzhi-makhachkala	Isah Eliakwu	isaheliakwu	DRAFT
eu_russia_anzhi-makhachkala	Magomed Magomedov	magomedmagomedov	DRAFT
eu_russia_anzhi-makhachkala	David Tsoraev	davidtsoraev	DRAFT
eu_russia_anzhi-makhachkala	Ali Gadzhibekov	aligadzhibekov	DRAFT
eu_russia_anzhi-makhachkala	Jan Holenda	janholenda	DRAFT
eu_russia_anzhi-makhachkala	Eldar Nizamutdinov	eldarnizamutdinov	DRAFT
eu_russia_anzhi-makhachkala	Andrey Streltsov	andreystreltsov	DRAFT
eu_russia_anzhi-makhachkala	Alexandr Prudnikov	alexandrprudnikov	DRAFT
eu_russia_cska-moscow	Igor Akinfeev	igorakinfeev	DRAFT
eu_russia_cska-moscow	Keisuke Honda	keisukehonda	DRAFT
eu_russia_cska-moscow	Seydou Doumbia	seydoudoumbia	DRAFT
eu_russia_cska-moscow	Sergey Ignashevich	sergeyignashevich	DRAFT
eu_russia_cska-moscow	Vágner Love	vagnerlove	DRAFT
eu_russia_cska-moscow	Zoran Tošić	zorantosic	DRAFT
eu_russia_cska-moscow	Alan Dzagoev	alandzagoev	DRAFT
eu_russia_cska-moscow	Mark González	markgonzalez	DRAFT
eu_russia_cska-moscow	Vasiliy Berezutskiy	vasiliyberezutskiy	DRAFT
eu_russia_cska-moscow	Alexey Berezutskiy	alexeyberezutskiy	DRAFT
eu_russia_cska-moscow	Tomáš Necid	tomasnecid	DRAFT
eu_russia_cska-moscow	Deividas Šemberas	deividassemberas	DRAFT
eu_russia_cska-moscow	Georgiy Schennikov	georgiyschennikov	DRAFT
eu_russia_cska-moscow	Chidi Odiah	chidiodiah	DRAFT
eu_russia_cska-moscow	Pavel Mamaev	pavelmamaev	DRAFT
eu_russia_cska-moscow	Evgeniy Aldonin	evgeniyaldonin	DRAFT
eu_russia_cska-moscow	Elvir Rahimić	elvirrahimic	DRAFT
eu_russia_cska-moscow	Kirill Nababkin	kirillnababkin	DRAFT
eu_russia_dynamo-moscow	Vladimir Gabulov	vladimirgabulov	DRAFT
eu_russia_dynamo-moscow	Igor Semshov	igorsemshov	DRAFT
eu_russia_dynamo-moscow	Andriy Voronin	andriyvoronin	DRAFT
eu_russia_dynamo-moscow	Kevin Kuranyi	kevinkuranyi	DRAFT
eu_russia_dynamo-moscow	Denis Kolodin	deniskolodin	DRAFT
eu_russia_dynamo-moscow	Aleksandr Samedov	aleksandrsamedov	DRAFT
eu_russia_dynamo-moscow	Dmitriy Khokhlov	dmitriykhokhlov	DRAFT
eu_russia_dynamo-moscow	Leandro Fernández	leandrofernandez	DRAFT
eu_russia_dynamo-moscow	Luke Wilkshire	lukewilkshire	DRAFT
eu_russia_dynamo-moscow	Aleksandr Kokorin	aleksandrkokorin	DRAFT
eu_russia_dynamo-moscow	Aleksey Rebko	alekseyrebko	DRAFT
eu_russia_dynamo-moscow	Tomislav Dujmović	tomislavdujmovic	DRAFT
eu_russia_dynamo-moscow	Adrian Ropotan	adrianropotan	DRAFT
eu_russia_dynamo-moscow	Alexandru Epureanu	alexandruepureanu	DRAFT
eu_russia_dynamo-moscow	Edgaras Česnauskis	edgarascesnauskis	DRAFT
eu_russia_dynamo-moscow	Marko Lomić	markolomic	DRAFT
eu_russia_dynamo-moscow	Vladimir Granat	vladimirgranat	DRAFT
eu_russia_dynamo-moscow	Marcin Kowalczyk	marcinkowalczyk	DRAFT
eu_russia_fc-krasnodar	Evgeniy Gorodov	evgeniygorodov	DRAFT
eu_russia_fc-krasnodar	Aleksandr Amisulashvili	aleksandramisulashvili	DRAFT
eu_russia_fc-krasnodar	Nikola Drinčić	nikoladrincic	CROSS_CLUB
eu_russia_fc-krasnodar	Aleksandr Kulchiy	aleksandrkulchiy	DRAFT
eu_russia_fc-krasnodar	Joãozinho	joaozinho	CROSS_CLUB
eu_russia_fc-krasnodar	Yura Movsisyan	yuramovsisyan	DRAFT
eu_russia_fc-krasnodar	Marcos Pizzelli	marcospizzelli	DRAFT
eu_russia_fc-krasnodar	Oleg Samsonov	olegsamsonov	DRAFT
eu_russia_fc-krasnodar	Dušan Anđelković	dusananelkovic	DRAFT
eu_russia_fc-krasnodar	Vladimir Tatarchuk Jr.	vladimirtatarchukjr	DRAFT
eu_russia_fc-krasnodar	Igor Picuşceac	igorpicusceac	DRAFT
eu_russia_fc-krasnodar	Andrey Mikhaylov	andreymikhaylov	DRAFT
eu_russia_fc-krasnodar	Aleksandr Martynovich	aleksandrmartynovich	DRAFT
eu_russia_fc-krasnodar	Marcio Abreu	marcioabreu	DRAFT
eu_russia_fc-krasnodar	Wanderson	wanderson	DRAFT
eu_russia_fc-krasnodar	Vladimir Koman	vladimirkoman	DRAFT
eu_russia_kuban-krasnodar	Aleksandr Belenov	aleksandrbelenov	DRAFT
eu_russia_kuban-krasnodar	Aleksandr Budakov	aleksandrbudakov	DRAFT
eu_russia_kuban-krasnodar	Zelao	zelao	DRAFT
eu_russia_kuban-krasnodar	Igor Armaș	igorarmas	DRAFT
eu_russia_kuban-krasnodar	Aleksey Kozlov	alekseykozlov	DRAFT
eu_russia_kuban-krasnodar	Roman Bugaev	romanbugaev	DRAFT
eu_russia_kuban-krasnodar	Vladislav Kulik	vladislavkulik	DRAFT
eu_russia_kuban-krasnodar	Gheorghe Bucur	gheorghebucur	DRAFT
eu_russia_kuban-krasnodar	Lacina Traoré	lacinatraore	DRAFT
eu_russia_kuban-krasnodar	Sergei Davydov	sergeidavydov	DRAFT
eu_russia_kuban-krasnodar	Dacian Varga	dacianvarga	DRAFT
eu_russia_kuban-krasnodar	Maksim Zhavnerchik	maksimzhavnerchik	DRAFT
eu_russia_kuban-krasnodar	Aleksandr Kasaev	aleksandrkasaev	DRAFT
eu_russia_kuban-krasnodar	Dmitri Khomich	dmitrikhomich	DRAFT
eu_russia_kuban-krasnodar	Denis Zubko	deniszubko	DRAFT
eu_russia_kuban-krasnodar	Nikola Nikezić	nikolanikezic	DRAFT
eu_russia_lokomotiv-moscow	Guilherme	guilherme	DRAFT
eu_russia_lokomotiv-moscow	Oleksandr Aliyev	oleksandraliyev	CROSS_CLUB
eu_russia_lokomotiv-moscow	Dmitriy Sychev	dmitriysychev	DRAFT
eu_russia_lokomotiv-moscow	Dmitriy Loskov	dmitriyloskov	DRAFT
eu_russia_lokomotiv-moscow	Roman Shishkin	romanshishkin	DRAFT
eu_russia_lokomotiv-moscow	Wagner	wagner	DRAFT
eu_russia_lokomotiv-moscow	Dmitriy Torbinskiy	dmitriytorbinskiy	DRAFT
eu_russia_lokomotiv-moscow	Maicon	maicon	CROSS_CLUB
eu_russia_lokomotiv-moscow	Renat Yanbaev	renatyanbaev	DRAFT
eu_russia_lokomotiv-moscow	Rodolfo	rodolfo	DRAFT
eu_russia_lokomotiv-moscow	Denis Glushakov	denisglushakov	DRAFT
eu_russia_lokomotiv-moscow	Dmitriy Sennikov	dmitriysennikov	DRAFT
eu_russia_lokomotiv-moscow	Malkhaz Asatiani	malkhazasatiani	DRAFT
eu_russia_lokomotiv-moscow	Dmitriy Tarasov	dmitriytarasov	DRAFT
eu_russia_lokomotiv-moscow	Alan Gatagov	alangatagov	DRAFT
eu_russia_lokomotiv-moscow	Dramane Traoré	dramanetraore	DRAFT
eu_russia_lokomotiv-moscow	Haminu Draman	haminudraman	DRAFT
eu_russia_lokomotiv-moscow	Igor Smolnikov	igorsmolnikov	DRAFT
eu_russia_lokomotiv-moscow	Branko Ilič	brankoilic	DRAFT
eu_russia_rubin-kazan	Sergey Ryzhikov	sergeyryzhikov	DRAFT
eu_russia_rubin-kazan	Obafemi Martins	obafemimartins	DRAFT
eu_russia_rubin-kazan	Aleksandr Ryazantsev	aleksandrryazantsev	DRAFT
eu_russia_rubin-kazan	Carlos Eduardo	carloseduardo	DRAFT
eu_russia_rubin-kazan	Cristian Ansaldi	cristianansaldi	DRAFT
eu_russia_rubin-kazan	Salvatore Bocchetti	salvatorebocchetti	DRAFT
eu_russia_rubin-kazan	Alan Kasaev	alankasaev	DRAFT
eu_russia_rubin-kazan	Gökdeniz Karadeniz	gokdenizkaradeniz	DRAFT
eu_russia_rubin-kazan	Sergey Kornilenko	sergeykornilenko	DRAFT
eu_russia_rubin-kazan	César Navas	cesarnavas	DRAFT
eu_russia_rubin-kazan	Christian Noboa	christiannoboa	DRAFT
eu_russia_rubin-kazan	Aleksey Medvedev	alekseymedvedev	DRAFT
eu_russia_rubin-kazan	Macbeth Sibaya	macbethsibaya	DRAFT
eu_russia_rubin-kazan	Roman Sharonov	romansharonov	DRAFT
eu_russia_rubin-kazan	Oleg Kuzmin	olegkuzmin	DRAFT
eu_russia_rubin-kazan	Rafał Murawski	rafamurawski	DRAFT
eu_russia_rubin-kazan	Vitaliy Kaleshin	vitaliykaleshin	DRAFT
eu_russia_rubin-kazan	Bibras Natkho	bibrasnatkho	DRAFT
eu_russia_spartak-moscow	Andriy Dykan	andriydykan	DRAFT
eu_russia_spartak-moscow	Welliton	welliton	DRAFT
eu_russia_spartak-moscow	Aiden McGeady	aidenmcgeady	DRAFT
eu_russia_spartak-moscow	Nicolás Pareja	nicolaspareja	DRAFT
eu_russia_spartak-moscow	Dmitriy Kombarov	dmitriykombarov	DRAFT
eu_russia_spartak-moscow	Ari	ari	DRAFT
eu_russia_spartak-moscow	Ibson	ibson	DRAFT
eu_russia_spartak-moscow	Martin Stranzl	martinstranzl	DRAFT
eu_russia_spartak-moscow	Kirill Kombarov	kirillkombarov	DRAFT
eu_russia_spartak-moscow	Marek Suchý	mareksuchy	DRAFT
eu_russia_spartak-moscow	Nikola Drinčić	nikoladrincic	CROSS_CLUB
eu_russia_spartak-moscow	Sergey Parshivlyuk	sergeyparshivlyuk	DRAFT
eu_russia_spartak-moscow	Ivan Saenko	ivansaenko	DRAFT
eu_russia_spartak-moscow	Aleks	aleks	DRAFT
eu_russia_spartak-moscow	Rafael Carioca	rafaelcarioca	DRAFT
eu_russia_spartak-moscow	Evgeniy Makeev	evgeniymakeev	DRAFT
eu_russia_spartak-moscow	Sergei Pesyakov	sergeipesyakov	DRAFT
eu_russia_spartak-moscow	Nikita Bazhenov	nikitabazhenov	DRAFT
eu_russia_zenit-st-petersburg	Vyacheslav Malafeev	vyacheslavmalafeev	DRAFT
eu_russia_zenit-st-petersburg	Danny	danny	DRAFT
eu_russia_zenit-st-petersburg	Aleksandr Kerzhakov	aleksandrkerzhakov	DRAFT
eu_russia_zenit-st-petersburg	Bruno Alves	brunoalves	DRAFT
eu_russia_zenit-st-petersburg	Nicolas Lombaerts	nicolaslombaerts	DRAFT
eu_russia_zenit-st-petersburg	Aleksandr Anyukov	aleksandranyukov	DRAFT
eu_russia_zenit-st-petersburg	Fernando Meira	fernandomeira	DRAFT
eu_russia_zenit-st-petersburg	Tomáš Hubočan	tomashubocan	DRAFT
eu_russia_zenit-st-petersburg	Vladimir Bystrov	vladimirbystrov	DRAFT
eu_russia_zenit-st-petersburg	Aleksandr Bukharov	aleksandrbukharov	DRAFT
eu_russia_zenit-st-petersburg	Konstantin Zyryanov	konstantinzyryanov	DRAFT
eu_russia_zenit-st-petersburg	Sergey Semak	sergeysemak	DRAFT
eu_russia_zenit-st-petersburg	Danko Lazović	dankolazovic	DRAFT
eu_russia_zenit-st-petersburg	Alessandro Rosina	alessandrorosina	DRAFT
eu_russia_zenit-st-petersburg	Igor Denisov	igordenisov	DRAFT
eu_russia_zenit-st-petersburg	Roman Shirokov	romanshirokov	DRAFT
eu_russia_zenit-st-petersburg	Szabolcs Huszti	szabolcshuszti	DRAFT
eu_russia_zenit-st-petersburg	Aleksandar Luković	aleksandarlukovic	DRAFT
eu_russia_zenit-st-petersburg	Ivica Križanac	ivicakrizanac	DRAFT
eu_russia_zenit-st-petersburg	Viktor Fayzulin	viktorfayzulin	DRAFT
eu_scotland_aberdeen	Paul Hartley	paulhartley	DRAFT
eu_scotland_aberdeen	Zander Diamond	zanderdiamond	DRAFT
eu_scotland_aberdeen	Andrius Velička	andriusvelicka	DRAFT
eu_scotland_aberdeen	Sone Aluko	sonealuko	DRAFT
eu_scotland_aberdeen	Rory McArdle	rorymcardle	DRAFT
eu_scotland_aberdeen	Chris Maguire	chrismaguire	DRAFT
eu_scotland_aberdeen	Josh Magennis	joshmagennis	DRAFT
eu_scotland_aberdeen	Yoann Folly	yoannfolly	DRAFT
eu_scotland_aberdeen	Andrew Considine	andrewconsidine	DRAFT
eu_scotland_aberdeen	Darren Mackie	darrenmackie	DRAFT
eu_scotland_aberdeen	Fraser Fyvie	fraserfyvie	DRAFT
eu_scotland_aberdeen	Jerel Ifil	jerelifil	DRAFT
eu_scotland_aberdeen	Michael Paton	michaelpaton	DRAFT
eu_scotland_aberdeen	Derek Young	derekyoung	DRAFT
eu_scotland_aberdeen	Scott Vernon	scottvernon	DRAFT
eu_scotland_aberdeen	Mitchell Megginson	mitchellmegginson	DRAFT
eu_scotland_aberdeen	Ryan Jack	ryanjack	DRAFT
eu_scotland_celtic	Fraser Forster	fraserforster	DRAFT
eu_scotland_celtic	Gary Hooper	garyhooper	DRAFT
eu_scotland_celtic	Georgios Samaras	georgiossamaras	DRAFT
eu_scotland_celtic	Ki Sung-yueng	kisungyueng	DRAFT
eu_scotland_celtic	Anthony Stokes	anthonystokes	DRAFT
eu_scotland_celtic	Niall McGinn	niallmcginn	DRAFT
eu_scotland_celtic	Joe Ledley	joeledley	DRAFT
eu_scotland_celtic	Andreas Hinkel	andreashinkel	DRAFT
eu_scotland_celtic	Shaun Maloney	shaunmaloney	DRAFT
eu_scotland_celtic	Scott Brown	scottbrown	DRAFT
eu_scotland_celtic	Cha Du-ri	chaduri	DRAFT
eu_scotland_celtic	Glenn Loovens	glennloovens	DRAFT
eu_scotland_celtic	Jos Hooiveld	joshooiveld	DRAFT
eu_scotland_celtic	Paddy McCourt	paddymccourt	DRAFT
eu_scotland_celtic	Charlie Mulgrew	charliemulgrew	DRAFT
eu_scotland_celtic	Thomas Rogne	thomasrogne	DRAFT
eu_scotland_celtic	Daryl Murphy	darylmurphy	DRAFT
eu_scotland_celtic	Mark Wilson	markwilson	DRAFT
eu_scotland_celtic	Emilio Izaguirre	emilioizaguirre	DRAFT
eu_scotland_heart-of-midlothian	Marian Kello	mariankello	DRAFT
eu_scotland_heart-of-midlothian	Andrew Driver	andrewdriver	DRAFT
eu_scotland_heart-of-midlothian	David Templeton	davidtempleton	DRAFT
eu_scotland_heart-of-midlothian	Marius Žaliukas	mariuszaliukas	DRAFT
eu_scotland_heart-of-midlothian	Lee Wallace	leewallace	DRAFT
eu_scotland_heart-of-midlothian	Kevin Kyle	kevinkyle	DRAFT
eu_scotland_heart-of-midlothian	Suso Santana	susosantana	DRAFT
eu_scotland_heart-of-midlothian	Darren Barr	darrenbarr	DRAFT
eu_scotland_heart-of-midlothian	Eggert Jónsson	eggertjonsson	DRAFT
eu_scotland_heart-of-midlothian	Ismaël Bouzid	ismaelbouzid	DRAFT
eu_scotland_heart-of-midlothian	Stephen Elliott	stephenelliott	DRAFT
eu_scotland_heart-of-midlothian	Rubén Palazuelos	rubenpalazuelos	DRAFT
eu_scotland_heart-of-midlothian	Calum Elliot	calumelliot	DRAFT
eu_scotland_heart-of-midlothian	Ian Black	ianblack	DRAFT
eu_scotland_heart-of-midlothian	Ryan Stevenson	ryanstevenson	DRAFT
eu_scotland_heart-of-midlothian	Arvydas Novikovas	arvydasnovikovas	DRAFT
eu_scotland_heart-of-midlothian	Craig Thomson	craigthomson	DRAFT
eu_scotland_heart-of-midlothian	David Obua	davidobua	DRAFT
eu_scotland_heart-of-midlothian	Dawid Kucharski	dawidkucharski	DRAFT
eu_scotland_heart-of-midlothian	Jason Thomson	jasonthomson	DRAFT
eu_scotland_heart-of-midlothian	Gary Glen	garyglen	DRAFT
eu_scotland_rangers	Allan McGregor	allanmcgregor	DRAFT
eu_scotland_rangers	Kenny Miller	kennymiller	DRAFT
eu_scotland_rangers	Steven Naismith	stevennaismith	DRAFT
eu_scotland_rangers	Madjid Bougherra	madjidbougherra	DRAFT
eu_scotland_rangers	Nikica Jelavić	nikicajelavic	DRAFT
eu_scotland_rangers	Steven Davis	stevendavis	DRAFT
eu_scotland_rangers	Steven Whittaker	stevenwhittaker	DRAFT
eu_scotland_rangers	Vladimir Weiss	vladimirweiss	DRAFT
eu_scotland_rangers	Kyle Lafferty	kylelafferty	DRAFT
eu_scotland_rangers	Saša Papac	sasapapac	DRAFT
eu_scotland_rangers	Maurice Edu	mauriceedu	DRAFT
eu_scotland_rangers	Andrew Webster	andrewwebster	DRAFT
eu_scotland_rangers	David Weir	davidweir	DRAFT
eu_scotland_rangers	James Beattie	jamesbeattie	DRAFT
eu_scotland_rangers	Lee McCulloch	leemcculloch	DRAFT
eu_scotland_rangers	John Fleck	johnfleck	DRAFT
eu_scotland_rangers	Kirk Broadfoot	kirkbroadfoot	DRAFT
eu_scotland_rangers	Richard Foster	richardfoster	DRAFT
eu_scotland_rangers	Gregg Wylde	greggwylde	DRAFT
eu_scotland_rangers	Steven Smith	stevensmith	DRAFT
eu_serbia_partizan-belgrade	Vladimir Stojković	vladimirstojkovic	DRAFT
eu_serbia_partizan-belgrade	Radiša Ilić	radisailic	DRAFT
eu_serbia_partizan-belgrade	Mladen Krstajić	mladenkrstajic	DRAFT
eu_serbia_partizan-belgrade	Stefan Savić	stefansavic	DRAFT
eu_serbia_partizan-belgrade	Ivan Stevanović	ivanstevanovic	DRAFT
eu_serbia_partizan-belgrade	Aleksandar Miljković	aleksandarmiljkovic	DRAFT
eu_serbia_partizan-belgrade	Marko Jovanović	markojovanovic	DRAFT
eu_serbia_partizan-belgrade	Zvonimir Vukić	zvonimirvukic	DRAFT
eu_serbia_partizan-belgrade	Almami Moreira	almamimoreira	DRAFT
eu_serbia_partizan-belgrade	Aleksandar Davidov	aleksandardavidov	DRAFT
eu_serbia_partizan-belgrade	Darko Brašanac	darkobrasanac	DRAFT
eu_serbia_partizan-belgrade	Ljubomir Fejsa	ljubomirfejsa	DRAFT
eu_serbia_partizan-belgrade	Saša Ilić	sasailic	DRAFT
eu_serbia_partizan-belgrade	Nemanja Tomić	nemanjatomic	DRAFT
eu_serbia_partizan-belgrade	Ivica Iliev	ivicailiev	DRAFT
eu_serbia_partizan-belgrade	Marko Šćepović	markoscepovic	DRAFT
eu_serbia_partizan-belgrade	Prince Tagoe	princetagoe	DRAFT
eu_serbia_partizan-belgrade	Pierre Boya	pierreboya	DRAFT
eu_serbia_partizan-belgrade	Dominic Adiyiah	dominicadiyiah	DRAFT
eu_serbia_partizan-belgrade	Lazar Marković	lazarmarkovic	DRAFT
eu_serbia_red-star-belgrade	Boban Bajković	bobanbajkovic	DRAFT
eu_serbia_red-star-belgrade	Marko Dmitrović	markodmitrovic	DRAFT
eu_serbia_red-star-belgrade	Duško Tošić	duskotosic	DRAFT
eu_serbia_red-star-belgrade	Marko Vešović	markovesovic	DRAFT
eu_serbia_red-star-belgrade	Pavle Ninkov	pavleninkov	DRAFT
eu_serbia_red-star-belgrade	Lee Addy	leeaddy	DRAFT
eu_serbia_red-star-belgrade	Milan Vilotić	milanvilotic	DRAFT
eu_serbia_red-star-belgrade	Nikola Mikić	nikolamikic	DRAFT
eu_serbia_red-star-belgrade	Ognjen Koroman	ognjenkoroman	DRAFT
eu_serbia_red-star-belgrade	Dejan Milovanović	dejanmilovanovic	DRAFT
eu_serbia_red-star-belgrade	Darko Lazović	darkolazovic	DRAFT
eu_serbia_red-star-belgrade	Srđan Mijailović	sranmijailovic	DRAFT
eu_serbia_red-star-belgrade	Evandro	evandro	DRAFT
eu_serbia_red-star-belgrade	Slavko Perović	slavkoperovic	DRAFT
eu_serbia_red-star-belgrade	Andrija Kaluđerović	andrijakaluerovic	DRAFT
eu_serbia_red-star-belgrade	Aleksandar Jevtić	aleksandarjevtic	DRAFT
eu_serbia_red-star-belgrade	Miloš Trifunović	milostrifunovic	DRAFT
eu_serbia_red-star-belgrade	Cadú	cadu	CROSS_CLUB
eu_serbia_vojvodina-novi-sad	Željko Brkić	zeljkobrkic	DRAFT
eu_serbia_vojvodina-novi-sad	Miroslav Vulićević	miroslavvulicevic	DRAFT
eu_serbia_vojvodina-novi-sad	Daniel Mojsov	danielmojsov	DRAFT
eu_serbia_vojvodina-novi-sad	Branislav Trajković	branislavtrajkovic	DRAFT
eu_serbia_vojvodina-novi-sad	Milovan Milović	milovanmilovic	DRAFT
eu_serbia_vojvodina-novi-sad	Janko Tumbasević	jankotumbasevic	DRAFT
eu_serbia_vojvodina-novi-sad	Giorgi Merebashvili	giorgimerebashvili	DRAFT
eu_serbia_vojvodina-novi-sad	Miroslav Stevanović	miroslavstevanovic	DRAFT
eu_serbia_vojvodina-novi-sad	Aleksandar Katai	aleksandarkatai	DRAFT
eu_serbia_vojvodina-novi-sad	Nikola Lazetić	nikolalazetic	DRAFT
eu_serbia_vojvodina-novi-sad	Mario Đurovski	mariourovski	DRAFT
eu_serbia_vojvodina-novi-sad	Nebojša Kosović	nebojsakosovic	DRAFT
eu_serbia_vojvodina-novi-sad	Aboubakar Oumarou	aboubakaroumarou	DRAFT
eu_serbia_vojvodina-novi-sad	Brana Ilić	branailic	DRAFT
eu_serbia_vojvodina-novi-sad	Nemanja Bilbija	nemanjabilbija	DRAFT
eu_serbia_vojvodina-novi-sad	Yaw Antwi	yawantwi	DRAFT
eu_slovakia_msk-zilina	Martin Dúbravka	martindubravka	DRAFT
eu_slovakia_msk-zilina	Ľubomír Guldan	lubomirguldan	DRAFT
eu_slovakia_msk-zilina	Jozef Piaček	jozefpiacek	DRAFT
eu_slovakia_msk-zilina	Vladimír Leitner	vladimirleitner	DRAFT
eu_slovakia_msk-zilina	Mário Pečalka	mariopecalka	CROSS_CLUB
eu_slovakia_msk-zilina	Ernest Mabouka	ernestmabouka	DRAFT
eu_slovakia_msk-zilina	Bello Babatounde	bellobabatounde	DRAFT
eu_slovakia_msk-zilina	Roman Gergel	romangergel	DRAFT
eu_slovakia_msk-zilina	Róbert Jež	robertjez	DRAFT
eu_slovakia_msk-zilina	Michal Škvarka	michalskvarka	DRAFT
eu_slovakia_msk-zilina	Zdeno Štrba	zdenostrba	DRAFT
eu_slovakia_msk-zilina	Artūrs Zjuzins	arturszjuzins	DRAFT
eu_slovakia_msk-zilina	Momodou Ceesay	momodouceesay	DRAFT
eu_slovakia_msk-zilina	Tomáš Oravec	tomasoravec	DRAFT
eu_slovakia_msk-zilina	Admir Vladavić	admirvladavic	DRAFT
eu_slovakia_msk-zilina	Tomáš Majtán	tomasmajtan	DRAFT
eu_slovakia_msk-zilina	Emil Rilke	emilrilke	DRAFT
eu_slovakia_slovan-bratislava	Matúš Putnocký	matusputnocky	DRAFT
eu_slovakia_slovan-bratislava	Martin Dobrotka	martindobrotka	DRAFT
eu_slovakia_slovan-bratislava	Kornel Saláta	kornelsalata	DRAFT
eu_slovakia_slovan-bratislava	Lukáš Pauschek	lukaspauschek	DRAFT
eu_slovakia_slovan-bratislava	Erik Čikoš	erikcikos	DRAFT
eu_slovakia_slovan-bratislava	Radek Dosoudil	radekdosoudil	DRAFT
eu_slovakia_slovan-bratislava	Martin Šebo	martinsebo	DRAFT
eu_slovakia_slovan-bratislava	Juraj Halenár	jurajhalenar	DRAFT
eu_slovakia_slovan-bratislava	Igor Žofčák	igorzofcak	CROSS_CLUB
eu_slovakia_slovan-bratislava	Karim Guédé	karimguede	DRAFT
eu_slovakia_slovan-bratislava	Marko Milinković	markomilinkovic	DRAFT
eu_slovakia_slovan-bratislava	Jiří Kladrubský	jirikladrubsky	CROSS_CLUB
eu_slovakia_slovan-bratislava	Filip Kiss	filipkiss	DRAFT
eu_slovakia_slovan-bratislava	Mamadou Bagayoko	mamadoubagayoko	DRAFT
eu_slovakia_slovan-bratislava	Lester Peltier	lesterpeltier	DRAFT
eu_slovakia_slovan-bratislava	Róbert Vittek	robertvittek	DRAFT
eu_slovakia_slovan-bratislava	Branislav Obžera	branislavobzera	DRAFT
eu_slovakia_slovan-bratislava	Samuel Slovák	samuelslovak	DRAFT
eu_slovenia_nk-maribor	Jasmin Handanović	jasminhandanovic	DRAFT
eu_slovenia_nk-maribor	Marko Pridigar	markopridigar	DRAFT
eu_slovenia_nk-maribor	Aleksander Rajčević	aleksanderrajcevic	DRAFT
eu_slovenia_nk-maribor	Arghus	arghus	DRAFT
eu_slovenia_nk-maribor	Mitja Viler	mitjaviler	DRAFT
eu_slovenia_nk-maribor	Dejan Trajkovski	dejantrajkovski	DRAFT
eu_slovenia_nk-maribor	Martin Milec	martinmilec	DRAFT
eu_slovenia_nk-maribor	Aleš Mejač	alesmejac	DRAFT
eu_slovenia_nk-maribor	Marcos Tavares	marcostavares	DRAFT
eu_slovenia_nk-maribor	Dejan Mezga	dejanmezga	DRAFT
eu_slovenia_nk-maribor	Goran Cvijanović	gorancvijanovic	DRAFT
eu_slovenia_nk-maribor	Aleš Mertelj	alesmertelj	DRAFT
eu_slovenia_nk-maribor	Robert Berić	robertberic	DRAFT
eu_slovenia_nk-maribor	Etien Velikonja	etienvelikonja	DRAFT
eu_slovenia_nk-maribor	Dalibor Volaš	daliborvolas	DRAFT
eu_slovenia_nk-maribor	Agim Ibraimi	agimibraimi	DRAFT
eu_slovenia_nk-maribor	Željko Filipović	zeljkofilipovic	DRAFT
eu_slovenia_nk-maribor	Nejc Potokar	nejcpotokar	DRAFT
eu_sweden_aik	Ivan Turina	ivanturina	DRAFT
